customerID,TotalCharges,MonthlyCharges,SeniorCitizen,tenure,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn
4439-JMPMT,470.95,85.75,0,5,0,1,1,1,0,1,0,0,0,2,2,0,0,1,2,1
6537-OTKMY,688.2,50.75,0,15,1,0,0,0,1,0,0,0,2,0,2,2,1,0,2,0
8999-EXMNO,387.7,20.15,0,19,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6725-TPKJO,845.25,20.05,0,44,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
2446-BEGGB,560.6,98.25,1,6,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1
7162-WPHPM,4230.25,71.6,0,58,1,1,1,1,2,0,2,2,2,2,0,0,2,0,1,0
1599-MMYRQ,4983.05,81.45,0,62,1,1,1,1,0,1,2,2,0,0,0,0,1,1,1,0
8821-KVZKQ,4113.15,58.4,0,70,0,1,1,0,1,0,0,2,2,2,2,2,1,1,0,0
1496-GGSUK,25.7,25.7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
6434-TTGJP,521.0,53.7,0,10,1,1,1,0,1,0,2,2,2,2,0,2,2,0,1,0
0042-JVWOJ,471.85,19.6,0,26,1,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0
0130-SXOUN,5976.9,89.4,0,66,1,0,0,1,2,1,0,2,0,0,0,2,0,0,1,0
2575-GFSOE,506.9,69.0,0,7,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,1
2330-PQGDQ,4299.75,84.2,0,51,1,1,1,1,2,1,0,2,0,2,0,0,1,0,0,0
1452-UZOSF,7548.6,106.1,0,72,1,1,1,1,2,1,2,2,2,2,2,0,2,1,1,0
2097-YVPKN,1654.75,25.75,0,65,1,0,0,1,2,2,1,1,1,1,1,1,2,0,3,0
2842-JTCCU,80.35,46.05,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8597-CTXVJ,4551.5,64.95,0,70,1,0,1,1,2,0,2,2,0,2,0,0,1,0,0,0
6631-HMANX,6227.5,85.45,0,72,1,1,0,1,2,0,0,2,2,2,2,2,2,1,1,0
9962-BFPDU,20.05,20.05,0,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
3296-SILRA,76.4,76.4,1,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,3,1
9681-OXGVC,514.0,100.5,0,5,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1
6394-HHHZM,57.5,20.7,0,3,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
5995-LFTLE,1474.35,25.3,0,58,1,0,0,1,2,2,1,1,1,1,1,1,2,1,1,0
5180-UCIIQ,880.2,40.05,1,22,1,1,1,0,1,0,2,0,0,0,0,2,0,0,3,1
1932-UEDCX,3270.25,100.6,1,33,1,1,0,1,2,1,0,2,0,0,2,2,0,1,0,0
7153-OANIO,69.95,69.95,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
5188-HGMLP,3919.15,74.0,1,54,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0
0665-XHDJU,7285.7,99.4,0,72,1,1,0,1,2,1,0,2,0,0,2,2,2,1,2,0
6521-YYTYI,93.3,93.3,0,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1
8878-HMWBV,169.05,49.15,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1
8265-HKSOW,7658.3,107.45,0,72,0,1,1,1,2,1,2,2,2,2,0,2,2,0,1,0
3544-FBCAS,5959.3,83.6,0,72,0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,0
5331-RGMTT,5295.7,99.05,1,54,1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,0
4759-PXTAN,4693.2,80.1,0,59,0,1,0,1,2,0,0,2,0,2,2,2,1,1,2,0
7054-DMVAS,3512.9,65.3,0,54,1,0,0,1,0,0,2,2,0,0,2,0,2,1,0,0
3428-MMGUB,5231.2,89.55,0,60,1,0,0,1,2,1,0,0,2,0,2,0,2,1,2,0
6549-BTYPG,3603.45,60.8,0,60,0,1,0,0,1,0,0,2,2,2,2,2,2,0,1,0
7823-JSOAG,217.45,74.5,0,3,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0
3705-RHRFR,6875.35,99.15,0,69,0,1,0,1,2,1,2,0,0,0,2,2,2,0,0,0
9374-YOLBJ,19.25,19.25,0,1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,0
9074-KGVOX,2021.35,39.45,0,50,1,1,1,0,1,0,2,0,0,0,2,0,0,1,1,0
6128-DAFVY,2564.95,44.85,0,56,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0
9933-QRGTX,5611.75,97.2,0,60,0,1,0,1,0,1,2,0,0,2,2,2,2,1,2,0
4476-OSWTN,7610.1,110.55,1,69,1,1,0,1,2,1,2,0,2,2,2,2,1,1,3,0
3751-KTZEL,35.05,35.05,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1
1977-STDKI,73.0,73.0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,1
5066-GFJMM,45.75,19.9,0,3,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,0
2661-GKBTK,4543.95,76.95,0,60,1,1,1,1,0,0,0,2,0,2,2,2,2,0,0,0
0458-HEUZG,450.4,35.4,0,13,0,0,0,0,1,0,0,0,2,2,0,0,2,0,3,0
7268-WNTCP,1297.35,20.45,0,62,1,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0
0824-VWDPO,4442.75,96.75,0,45,0,0,0,1,2,1,2,2,0,0,0,2,1,0,0,0
8409-WQJUX,1423.15,54.2,0,25,0,0,0,0,1,0,0,0,2,2,2,2,1,0,2,0
2578-JQPHZ,4378.35,100.1,0,44,1,0,0,1,0,1,0,0,2,2,2,2,2,0,0,0
3278-FSIXX,74.2,45.25,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
5813-UECBU,2716.3,83.85,1,33,1,0,0,1,2,1,0,2,2,0,0,0,0,1,1,1
0328-GRPMV,70.1,70.1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
9746-UGFAC,450.65,20.85,0,22,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0
2946-KIQSP,1175.85,33.45,0,35,0,0,0,0,1,0,0,0,2,2,0,0,0,1,3,0
0625-AFOHS,558.8,20.2,0,29,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6726-WEXXK,2220.1,85.9,1,27,1,1,0,1,2,1,2,0,2,0,0,0,1,1,2,0
4636-OLWOE,3283.05,61.0,0,54,1,0,1,1,0,0,0,2,2,2,0,0,1,1,2,0
4342-HENTK,142.35,70.65,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1
4685-ERGHK,4939.25,86.9,0,57,1,0,0,1,2,1,0,0,0,0,2,0,1,1,2,0
0885-HMGPY,4237.5,69.4,0,62,1,0,0,1,2,0,2,2,2,2,0,0,2,0,0,0
5003-OKNNK,335.95,20.35,0,15,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0
4195-SMMNX,33.2,20.35,0,2,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
7208-PSIHR,7188.5,104.3,0,70,0,1,0,1,2,1,0,0,2,2,2,2,2,1,0,0
4012-ZTHBR,926.25,44.95,0,21,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0
0489-WMEMG,1119.35,49.45,0,23,0,0,1,1,0,0,0,0,0,2,0,0,1,1,2,0
7435-ZNUYY,116.6,20.6,0,6,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
1354-YZFNB,68.8,19.55,0,4,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
6956-SMUCM,287.4,99.0,0,3,0,0,0,1,0,1,2,0,2,0,2,2,0,1,1,1
2985-FMWYF,2341.55,93.5,0,23,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0
2812-ENYMO,1362.85,54.55,0,26,1,0,0,0,1,0,2,0,0,2,2,2,1,0,1,0
2717-HVIZY,163.6,20.05,0,8,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
3223-WZWJM,2254.2,83.95,0,26,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1
3422-GALYP,145.15,79.45,0,2,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0
9053-JZFKV,7752.3,116.2,0,67,1,0,0,1,2,1,2,2,2,2,2,2,2,0,1,1
2530-ENDWQ,6585.35,93.7,0,71,0,1,0,1,2,1,0,0,0,0,2,2,2,1,0,1
2890-WFBHU,4786.1,79.85,0,59,0,0,0,1,2,0,2,2,2,2,0,2,1,0,1,0
0327-WFZSY,3835.55,100.0,0,39,1,1,1,1,2,1,0,0,2,0,2,2,1,0,2,0
7977-HXJKU,397.0,19.6,0,21,1,0,1,1,0,2,1,1,1,1,1,1,2,0,3,0
6615-ZGEDR,19.7,19.7,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
7033-CLAMM,1027.25,20.2,0,48,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,0
4023-RTIQM,1580.1,50.4,1,31,0,1,0,0,1,0,2,2,2,0,0,2,1,1,1,0
0864-FVJNJ,7222.75,113.35,0,64,0,1,1,1,2,1,2,2,2,2,2,2,1,0,2,0
7356-IWLFW,3769.7,80.0,0,46,1,1,1,1,2,1,0,2,0,0,0,0,0,1,0,0
9541-PWTWO,4233.95,80.95,0,52,0,0,0,1,2,0,0,0,2,2,2,2,2,1,0,0
3967-VQOGC,1680.25,24.9,0,67,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,0
7872-RDDLZ,3725.5,54.9,1,67,0,0,0,1,2,0,0,2,0,0,0,0,0,0,2,0
9250-WYPLL,413.65,75.55,0,5,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1
6308-CQRBU,7707.7,109.25,0,71,0,1,0,1,2,1,0,2,2,2,2,2,2,0,2,0
2754-XBHTB,714.15,77.65,0,9,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1
1597-LHYNC,2497.2,95.0,1,26,0,0,0,1,2,1,2,2,0,0,0,2,0,1,2,1
0186-CAERR,8309.55,116.3,0,71,1,0,0,1,2,1,2,2,2,2,2,2,1,1,0,0
3043-SUDUA,601.55,19.9,0,32,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0
5442-BHQNG,139.25,70.35,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
2169-RRLFW,1888.25,25.6,0,71,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,0
5872-OEQNH,2773.9,44.45,0,60,0,0,0,0,1,0,2,0,2,0,0,2,1,1,2,0
3162-KKZXO,5409.75,100.15,1,55,0,0,0,1,2,1,0,0,2,0,2,2,1,1,2,0
7055-VKGDA,5643.4,105.4,0,54,1,0,0,1,0,1,2,2,0,2,2,2,1,1,1,1
0754-UKWQP,197.7,95.85,0,2,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1
8873-GLDMH,401.3,73.85,0,6,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0
5696-JVVQY,3238.4,70.1,0,48,0,1,1,1,0,0,2,2,2,0,0,2,2,1,1,0
8946-BFWSG,1573.05,25.25,0,63,1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0
7493-TPUWZ,79.15,79.15,0,1,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,1
0547-HURJB,235.8,21.05,0,12,1,0,1,1,0,2,1,1,1,1,1,1,0,0,1,0
8904-OPDCK,1364.75,24.95,1,54,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8845-LWKGE,1985.15,64.5,0,30,0,1,1,1,0,0,0,0,2,2,2,0,1,1,2,0
1577-HKTFG,655.85,19.65,0,30,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,1
8752-STIVR,303.15,79.0,0,4,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,1
0691-NIKRI,4335.2,105.95,0,40,0,0,0,1,2,1,0,0,2,2,2,2,1,1,1,0
5022-JNQEQ,647.5,75.85,0,9,0,1,1,1,0,1,0,0,0,2,0,0,0,1,2,0
4558-FANTW,1574.45,91.85,0,17,0,1,1,1,0,1,2,0,0,2,2,0,0,0,2,1
3249-VHRIP,2748.7,43.6,0,62,0,0,0,0,1,0,0,2,2,0,0,2,2,1,1,0
3736-BLEPA,2483.65,91.25,0,28,1,0,0,1,0,1,0,2,0,2,2,0,1,1,0,0
4701-LKOZD,6367.2,89.75,0,70,0,0,0,1,2,0,2,2,2,2,2,2,2,0,1,0
6603-QWSPR,4904.2,104.4,0,46,0,0,0,1,0,1,0,2,2,2,2,2,2,1,0,0
9921-QFQUL,2044.95,90.15,0,23,0,1,0,1,2,1,0,0,2,0,0,2,0,0,3,0
1929-ZCBHE,1794.8,40.3,0,47,1,1,1,0,1,0,2,0,2,2,0,0,1,0,2,0
4378-MYPGO,7173.15,105.25,0,68,1,1,1,1,0,1,2,2,2,0,2,2,2,1,0,0
8651-ENBZX,6441.4,106.0,1,60,0,0,0,1,2,1,0,0,2,2,2,2,1,1,2,1
4129-LYCOI,7039.05,104.0,0,67,0,0,1,1,2,1,0,2,0,2,2,2,2,1,2,0
7798-JVXYM,921.4,69.65,0,14,0,0,0,1,0,0,0,0,0,2,2,2,0,1,2,0
8647-SDTWQ,4018.35,74.3,0,57,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,0
2696-ECXKC,5448.6,100.9,0,55,0,1,1,1,2,1,2,0,0,0,2,2,1,0,3,0
2081-KJSQF,20.25,20.25,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0
7623-TRNQN,49.9,49.9,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,1,3,1
3323-CPBWR,2085.45,96.9,0,23,1,0,0,1,2,1,0,0,2,2,2,0,0,1,1,0
9330-IJWIO,1358.85,100.35,0,13,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1
3384-CTMSF,5135.15,104.1,0,47,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,0
0902-RFHOF,730.1,20.1,0,38,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,0
9286-DOJGF,2869.85,74.95,1,38,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1
6048-QBXKL,118.25,56.55,1,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,1,0
9661-MHUMO,49.25,49.25,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1
7718-RXDGG,1108.6,68.6,0,15,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1025-FALIX,1815.65,69.05,0,26,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
3451-VAWLI,730.4,19.7,0,35,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
3407-QGWLG,75.45,20.05,0,3,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0
1842-EZJMK,5071.05,103.7,0,50,1,1,1,1,2,1,0,2,0,2,2,2,0,0,2,1
2347-WKKAE,4014.6,94.4,0,42,1,1,0,1,2,1,2,0,2,0,0,2,0,1,2,0
8735-DCXNF,568.85,54.95,0,10,1,1,0,1,0,0,2,0,0,2,0,0,0,1,1,0
3214-IYUUQ,5860.7,93.7,0,61,0,1,0,1,0,1,2,2,0,2,0,2,1,0,0,0
1936-UAFEH,7279.35,110.25,0,68,0,0,0,1,2,1,2,2,0,2,2,2,2,0,1,0
3587-PMCOY,1064.95,98.9,0,10,1,0,0,1,0,1,2,0,2,0,2,2,1,1,2,0
8079-XRJRS,5769.6,89.75,0,65,1,1,0,1,2,1,2,2,2,0,0,0,1,0,2,1
1027-LKKQQ,5886.85,80.45,0,72,0,1,1,1,0,0,2,0,2,2,2,2,2,1,0,0
7148-XZPHA,4238.45,79.4,0,55,1,1,1,1,0,1,0,2,0,2,0,0,0,0,2,0
8073-IJDCM,20.3,20.3,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1
5309-TAIKL,418.3,62.8,0,7,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,0
6856-RAURS,136.05,74.9,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,0
8778-LMWTJ,708.2,74.85,0,9,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,0
9717-IOAAF,788.55,25.85,0,27,1,0,1,1,2,2,1,1,1,1,1,1,2,1,1,0
8884-ADFVN,700.85,101.95,1,7,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1
2845-KDHVX,4378.8,68.3,0,64,0,1,0,1,0,0,0,2,2,2,0,2,2,1,3,0
0848-SOMKO,3442.8,48.4,0,70,1,0,0,0,1,0,2,0,2,2,0,2,2,0,0,0
2720-WGKHP,181.7,94.0,1,2,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1
6734-FQAJX,7171.7,105.05,1,67,1,0,0,1,0,1,2,2,0,2,2,2,2,1,2,0
2869-ADAWR,4016.85,89.3,0,45,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,1
1535-VTJOQ,553.0,25.15,0,24,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,0
6368-TZZDT,96.85,19.5,0,4,1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
0943-ZQPXH,4122.9,92.95,0,44,1,1,1,1,0,1,0,0,2,0,2,2,0,1,0,0
1293-BSEUN,1482.3,20.7,0,72,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0
9894-EZEWG,74.3,74.3,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,1
1302-TPUBN,1240.8,19.35,0,66,1,0,0,1,0,2,1,1,1,1,1,1,2,0,0,0
7851-FLGGQ,44.65,44.65,0,1,1,0,0,0,1,0,0,2,0,2,0,2,0,1,3,1
0637-UBJRP,1095.3,84.05,0,13,1,1,1,1,0,1,2,0,0,0,0,2,0,0,2,1
0940-OUQEC,788.8,80.7,0,10,1,0,0,1,2,1,0,2,0,0,0,0,0,1,0,1
2378-VTKDH,6578.55,104.35,1,65,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,0
0927-CNGRH,19.55,19.55,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0
8608-OZTLB,2802.3,74.05,0,38,1,1,1,1,0,0,2,2,2,2,2,0,1,0,2,0
2335-GSODA,857.75,40.1,0,23,1,0,1,0,1,0,2,0,2,2,0,0,2,0,3,0
1952-DVVSW,184.4,20.1,0,10,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0
0702-PGIBZ,364.55,101.7,0,4,1,0,1,1,2,1,0,2,0,0,2,2,0,1,2,1
6656-GULJQ,6093.3,83.55,0,72,1,1,1,1,2,0,2,0,2,2,2,2,2,1,1,0
9853-JFZDU,1861.1,56.85,0,35,0,1,0,1,0,0,0,2,0,2,0,0,0,0,2,0
1963-VAUKV,20.4,20.4,0,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1
3777-XROBG,1079.65,19.55,0,58,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
6994-FGRHH,7475.1,106.15,0,70,1,1,1,1,0,1,0,2,2,2,2,2,1,1,2,0
4000-VGMQP,2862.55,78.95,0,38,1,1,1,1,2,0,0,2,2,0,2,2,1,0,1,0
3999-WRNGR,3069.45,49.75,0,60,0,1,1,0,1,0,0,2,0,0,2,2,0,1,2,0
3466-RITXD,2349.8,92.4,0,26,1,0,0,1,2,1,2,2,0,0,2,0,0,1,1,0
2680-XKKNJ,469.25,58.2,0,8,0,0,0,1,0,0,2,2,0,2,0,0,1,0,0,0
3058-HJCUY,4213.35,102.6,0,41,1,1,1,1,2,1,0,0,2,2,2,2,1,1,2,1
2974-GGUXS,3301.05,91.95,1,36,0,1,0,1,2,1,0,2,0,0,2,0,0,1,1,0
7994-XIRTR,3529.95,65.25,1,54,1,0,0,1,0,0,0,0,2,2,0,2,1,0,0,0
3259-FDWOY,7723.7,106.0,0,71,1,1,1,1,2,1,0,2,2,0,2,2,2,1,0,1
2101-RANCD,4144.9,73.1,0,55,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0
7921-BEPCI,4265.0,59.75,0,72,0,0,0,1,2,0,2,2,0,0,0,0,2,0,0,0
0807-ZABDG,154.65,55.1,0,3,0,0,1,1,0,0,2,0,0,2,0,0,0,1,3,1
8510-TMWYB,3246.45,59.8,0,54,0,1,1,1,2,0,0,2,2,0,0,0,2,1,0,0
3258-ZKPAI,8337.45,116.6,0,72,1,1,1,1,2,1,2,2,2,2,2,2,2,1,0,0
1428-IEDPR,5731.4,109.3,0,52,1,0,0,1,2,1,2,0,2,2,2,2,2,1,2,0
5298-GSTLM,6176.6,101.4,1,60,0,0,0,1,2,1,2,0,0,0,2,2,1,1,0,0
4450-YOOHP,1905.4,50.65,0,39,0,0,0,0,1,0,0,0,2,0,2,2,0,1,1,0
6728-CZFEI,931.9,56.15,0,15,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0
5748-RNCJT,7348.8,106.5,0,69,1,0,0,1,2,1,0,0,2,2,2,2,2,1,0,1
3653-NCRDJ,776.25,19.2,0,43,1,1,1,1,0,2,1,1,1,1,1,1,1,1,3,0
6121-TNHBO,5243.05,83.0,1,63,0,0,0,1,2,0,2,2,2,2,2,0,1,0,0,0
5119-NZPTV,141.65,70.1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0
6519-ZHPXP,7679.65,108.3,0,72,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,0
7739-LAXOG,2954.5,91.05,0,32,0,1,1,1,2,1,0,0,2,0,0,2,0,1,0,1
3472-QPRCH,1006.9,25.25,0,40,1,1,1,1,2,2,1,1,1,1,1,1,2,0,1,0
8224-UAXBZ,2540.1,45.35,0,58,0,1,0,0,1,0,2,2,0,0,2,0,1,1,2,0
9610-WCESF,3097.2,43.9,0,67,1,0,0,0,1,0,2,0,0,2,2,0,2,0,2,0
9776-CLUJA,3807.35,77.5,1,51,0,1,0,1,2,1,2,0,0,0,0,0,0,1,2,1
2486-WYVVE,2484.0,79.3,0,31,1,1,0,1,2,0,0,0,2,2,2,2,1,1,3,0
3865-ZYKAD,5785.65,84.9,1,69,1,1,0,1,2,1,2,2,0,0,0,0,0,1,1,0
1422-DGUBX,2619.15,79.25,0,32,1,1,0,1,2,1,0,0,0,2,0,0,1,1,2,0
2999-AANRQ,1524.85,71.05,0,21,0,0,0,1,0,0,2,2,0,2,2,0,2,0,1,0
8668-KNZTI,2790.65,53.75,0,52,1,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0
0480-KYJVA,1784.5,24.25,0,72,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,0
6034-ZRYCV,3937.45,54.2,0,72,0,1,0,0,1,0,0,2,2,0,2,2,2,1,2,1
9746-YKGXB,2276.1,44.25,0,52,1,1,1,0,1,0,2,0,2,0,0,2,1,0,0,0
3926-YZVVX,2029.05,50.05,0,41,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0
6000-UKLWI,802.35,20.15,0,41,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
2079-FBMZK,418.4,69.25,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1
6332-FBZRI,4653.25,69.35,0,67,1,1,1,1,2,0,2,2,2,2,0,0,1,1,1,0
2096-XOTMO,275.9,19.35,0,16,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,0
3266-FTKHB,343.45,19.15,0,17,1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0
8221-EQDGL,2130.45,61.0,0,35,1,1,0,1,0,0,2,2,2,0,0,0,0,0,3,0
2346-LOCWC,1191.4,20.5,0,58,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,0
6608-QQLVK,50.5,50.5,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1
0298-XACET,2554.0,50.2,0,52,1,1,1,0,1,0,0,2,2,2,2,0,2,0,3,0
7560-QJAVJ,5589.45,79.6,0,70,0,0,0,1,0,0,2,0,2,2,2,2,2,0,0,0
2995-YWTCD,467.7,24.9,0,19,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,0
3551-HUAZH,74.4,74.4,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1
9137-UIYPG,3756.45,106.9,0,35,0,1,1,1,0,1,2,0,2,2,2,2,0,1,2,0
2809-ZMYOQ,3334.9,101.35,0,32,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0
5084-OOVCJ,920.5,55.35,0,17,0,1,1,1,0,0,2,0,0,2,0,0,0,1,1,0
0254-WWRKD,3431.75,50.55,0,67,0,1,1,1,0,0,0,2,0,0,0,0,1,0,1,0
7727-SHVZV,150.35,19.5,0,9,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0
6302-JGYRJ,2587.7,79.45,0,31,1,0,1,1,2,0,0,2,0,2,2,2,1,1,3,1
5339-PXDVH,367.95,90.65,0,4,1,0,0,1,2,1,2,0,0,0,2,0,0,0,2,0
2205-LPVGL,5125.75,89.85,1,58,1,1,1,1,2,1,2,2,0,2,0,0,1,1,0,0
8782-NUUOL,4801.1,79.0,0,60,1,0,0,1,0,0,2,0,2,2,2,2,1,0,3,0
3685-YLCMQ,6219.6,104.65,0,58,1,0,0,1,2,1,0,0,2,2,2,2,1,1,2,1
7601-WFVZV,19.55,19.55,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0
4609-KNNWG,550.1,19.9,0,27,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
4868-AADLV,7862.25,116.25,1,66,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,0
9529-OFXHY,1242.2,87.75,0,15,1,0,0,1,2,1,2,0,0,0,2,0,0,1,0,0
8634-MPHTR,4871.05,100.05,1,47,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1
2669-QVCRG,3190.65,81.3,0,41,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,0
2478-EEWWM,2666.75,44.3,0,59,1,1,0,0,1,0,0,0,0,0,2,2,0,1,2,0
9174-IHETN,3533.6,70.35,0,50,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0
2233-TXSIU,792.15,44.45,0,17,1,1,1,0,1,0,2,0,2,0,2,0,1,0,1,0
9644-UMGQA,295.65,49.15,0,6,1,1,1,1,0,0,2,0,0,0,0,0,0,1,2,0
3256-EZDBI,1459.35,29.45,1,51,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0
8761-NSOBC,4398.15,100.55,0,44,1,0,0,1,0,1,0,2,0,2,2,2,0,0,2,1
0419-YAAPX,4297.95,85.3,0,49,1,1,0,1,0,1,0,2,0,0,2,0,0,1,1,0
8413-VONUO,167.3,95.65,0,2,1,0,0,1,0,1,0,2,0,0,2,2,0,0,2,1
0872-CASZJ,4096.9,69.1,0,59,1,1,0,1,2,0,2,0,0,2,0,2,1,1,3,0
4726-DLWQN,3454.6,70.35,1,50,1,0,0,1,2,0,2,2,0,0,2,0,0,1,0,0
8164-OCKUJ,1286.0,20.6,0,59,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0
3094-JOJAI,1387.0,74.15,0,18,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3,0
9494-MRNYX,786.3,75.05,0,10,1,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0
2599-CZABP,641.25,44.6,0,14,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0
